t,x_1,y_1,z_1,v_x_1,v_y_1,v_z_1,x_2,y_2,z_2,v_x_2,v_y_2,v_z_2
1260.00000000,1157399.17356201,-940535.08278229,6692254.85086923,-7515.23817432,-179.12719493,1274.55621925,-1157399.17356201,940535.08278229,-6692254.85086923,7515.23817432,179.12719493,-1274.55621925
1320.00000000,704244.00594482,-949181.91870384,6753780.28537985,-7584.32972933,-108.99373026,775.53068824,-704244.00594481,949181.91870384,-6753780.28537985,7584.32972933,108.99373026,-775.53068824
1380.00000000,247954.75427577,-953604.62791845,6785249.49661643,-7619.66888225,-38.37521282,273.05382739,-247954.75427577,953604.62791845,-6785249.49661643,7619.66888225,38.37521282,-273.05382739
1440.00000000,-209437.96584227,-953783.52812526,6786522.43773126,-7621.09836393,32.41408512,-230.63819986,209437.96584226,953783.52812526,-6786522.43773126,7621.09836393,-32.41408512,230.63819986
1500.00000000,-665898.62806126,-949717.82316798,6757593.44377806,-7588.61181275,103.05913126,-733.30382220,665898.62806126,949717.82316798,-6757593.44377806,7588.61181275,-103.05913126,733.30382220
1560.00000000,-1119395.85395316,-941425.60657805,6698591.25692265,-7522.35380302,173.24553526,-1232.70603613,1119395.85395316,941425.60657805,-6698591.25692265,7522.35380302,-173.24553526,1232.70603613
1620.00000000,-1567911.45321571,-928943.78105334,6609778.45350405,-7422.61920153,242.66094786,-1726.62236122,1567911.45321571,928943.78105334,-6609778.45350405,7422.61920153,-242.66094786,1726.62236122
1680.00000000,-2009449.40518733,-912327.89423072,6491550.27549582,-7289.85185533,310.99645094,-2212.85473081,2009449.40518733,912327.89423072,-6491550.27549582,7289.85185533,-310.99645094,2212.85473081
1740.00000000,-2442044.74170093,-891651.89148347,6344432.87156810,-7124.64261648,377.94793228,-2689.23927398,2442044.74170093,891651.89148347,-6344432.87156810,7124.64261648,-377.94793228,2689.23927398
1800.00000000,-2863772.29174527,-867007.78684354,6169080.95557788,-6927.72671259,443.21743894,-3153.65594544,2863772.29174526,867007.78684354,-6169080.95557788,6927.72671259,-443.21743894,3153.65594544
1860.00000000,-3272755.24901791,-838505.25351322,5966274.89290809,-6699.98047487,506.51450324,-3604.03796028,3272755.24901791,838505.25351322,-5966274.89290809,6699.98047487,-506.51450324,3604.03796028
1920.00000000,-3667173.52424149,-806271.13578852,5736917.22762195,-6442.41743818,567.55743543,-4038.38099176,3667173.52424149,806271.13578852,-5736917.22762195,6442.41743818,-567.55743543,4038.38099176
1980.00000000,-4045271.84507333,-770448.88456632,5482028.66588788,-6156.18383052,626.07457728,-4454.75209112,4045271.84507333,770448.88456632,-5482028.66588789,6156.18383052,-626.07457728,4454.75209112
2040.00000000,-4405367.56756141,-731197.91894755,5202743.53354976,-5842.55347201,681.80551104,-4851.29828980,4405367.56756141,731197.91894755,-5202743.53354976,5842.55347201,-681.80551104,4851.29828980
2100.00000000,-4745858.16438358,-688692.91677729,4900304.72805758,-5502.92210604,734.50221836,-5226.25484557,4745858.16438358,688692.91677729,-4900304.72805758,5502.92210604,-734.50221836,5226.25484557
2160.00000000,-5065228.35654521,-643123.03727918,4576058.18722404,-5138.80118778,783.93018408,-5577.95309624,5065228.35654521,643123.03727918,-4576058.18722404,5138.80118778,-783.93018408,5577.95309624
2220.00000000,-5362056.85679721,-594691.07924366,4231446.89942235,-4751.81115779,829.86943981,-5904.82788558,5362056.85679721,594691.07924366,-4231446.89942235,4751.81115779,-829.86943981,5904.82788558
2280.00000000,-5635022.69476438,-543612.57851627,3868004.48188187,-4343.67423065,872.11554296,-6205.42452879,5635022.69476438,543612.57851627,-3868004.48188187,4343.67423065,-872.11554296,6205.42452879
2340.00000000,-5882911.09563536,-490114.84880243,3487348.35565974,-3916.20673056,910.48048646,-6478.40528619,5882911.09563536,490114.84880243,-3487348.35565974,3916.20673056,-910.48048646,6478.40528619
2400.00000000,-6104618.88625248,-434435.97005752,3091172.54766192,-3471.31100822,944.79353552,-6722.55531657,6104618.88625248,434435.97005752,-3091172.54766192,3471.31100822,-944.79353552,6722.55531657
2460.00000000,-6299159.40454283,-376823.72896404,2681240.15174662,-3010.96697480,974.90198742,-6936.78808357,6299159.40454283,376823.72896404,-2681240.15174662,3010.96697480,-974.90198742,6936.78808357
2520.00000000,-6465666.89044219,-317534.51621111,2259375.48246042,-2537.22329085,1000.67185106,-7120.15019109,6465666.89044219,317534.51621111,-2259375.48246042,2537.22329085,-1000.67185106,7120.15019109
2580.00000000,-6603400.33877100,-256832.18548377,1827455.95632498,-2052.18824909,1021.98844331,-7271.82562613,6603400.33877100,256832.18548377,-1827455.95632498,2052.18824909,-1021.98844331,7271.82562613
2640.00000000,-6711746.79691603,-194986.87923981,1387403.73680511,-1558.02039199,1038.75689932,-7391.13939032,6711746.79691603,194986.87923981,-1387403.73680511,1558.02039199,-1038.75689932,7391.13939032
2700.00000000,-6790224.09264195,-132273.82649976,941177.18014031,-1056.91890560,1050.90259474,-7477.56050381,6790224.09264195,132273.82649976,-941177.18014032,1056.91890560,-1050.90259474,7477.56050381
2760.00000000,-6838482.97989359,-68972.11800034,490762.12010831,-551.11383259,1058.37147782,-7530.70436834,6838482.97989359,68972.11800034,-490762.12010831,551.11383259,-1058.37147782,7530.70436834
2820.00000000,-6856308.69303912,-5363.46416205,38163.03050574,-42.85614790,1061.13030992,-7550.33447873,6856308.69303912,5363.46416205,-38163.03050574,42.85614790,-1061.13030992,7550.33447873
2880.00000000,-6843621.90263759,58269.05860143,-414605.89532443,465.59225870,1059.16681347,-7536.36347549,6843621.90263759,-58269.05860143,414605.89532443,-465.59225870,-1059.16681347,7536.36347549
2940.00000000,-6800479.06847727,121642.26765299,-865529.70822021,971.96864871,1052.48972656,-7488.85353350,6800479.06847727,-121642.26765299,865529.70822021,-971.96864871,-1052.48972656,7488.85353350
3000.00000000,-6727072.18831370,184474.13437452,-1312601.67029152,1474.01950465,1041.12876413,-7408.01608538,6727072.18831370,-184474.13437452,1312601.67029151,-1474.01950465,-1041.12876413,7408.01608538
3060.00000000,-6623727.94342564,246485.03927368,-1753832.18546862,1969.51055889,1025.13448564,-7294.21088052,6623727.94342564,-246485.03927368,1753832.18546861,-1969.51055889,-1025.13448564,7294.21088052
3120.00000000,-6490906.24479141,307399.01636928,-2187257.65376467,2456.23673679,1004.57807015,-7147.94438413,6490906.24479141,-307399.01636928,2187257.65376467,-2456.23673679,-1004.57807015,7147.94438413
3180.00000000,-6329198.18635559,366944.98131764,-2610949.20984838,2932.03196984,979.55099949,-6969.86752328,6329198.18635559,-366944.98131764,2610949.20984838,-2932.03196984,-979.55099949,6969.86752328
3240.00000000,-6139323.41449463,424857.93781418,-3023021.30703760,3394.77883534,950.16465116,-6760.77279012,6139323.41449463,-424857.93781418,3023021.30703760,-3394.77883534,-950.16465116,6760.77279012
3300.00000000,-5922126.92538784,480880.15690157,-3421640.10851283,3842.41797949,916.54980268,-6521.59071507,5922126.92538784,-480880.15690157,3421640.10851283,-3842.41797949,-916.54980268,6521.59071507
3360.00000000,-5678575.30454661,534762.32393617,-3805031.64840725,4272.95728209,878.85604961,-6253.38572569,5678575.30454661,-534762.32393617,3805031.64840725,-4272.95728209,-878.85604961,6253.38572569
3420.00000000,-5409752.42523679,586264.64810831,-4171489.72645410,4684.48072207,837.25113973,-5957.35140968,5409752.42523679,-586264.64810831,4171489.72645410,-4684.48072207,-837.25113973,5957.35140968
3480.00000000,-5116854.62493759,635157.92957893,-4519383.50105817,5075.15690428,791.92022662,-5634.80520306,5116854.62493759,-635157.92957893,4519383.50105817,-5075.15690428,-791.92022662,5634.80520306
3540.00000000,-4801185.38130304,681224.57948337,-4847164.74699991,5443.24720974,743.06504560,-5287.18252725,4801185.38130304,-681224.57948337,4847164.74699991,-5443.24720974,-743.06504560,5287.18252725
3600.00000000,-4464149.51131956,724259.58826306,-5153374.74547343,5787.11353300,690.90301598,-4916.03040099,4464149.51131956,-724259.58826306,5153374.74547343,-5787.11353300,-690.90301598,4916.03040099
3660.00000000,-4107246.91947494,764071.43801575,-5436650.77579581,6105.22557213,635.66627346,-4523.00055572,4107246.91947494,-764071.43801575,5436650.77579581,-6105.22557213,-635.66627346,4523.00055572
3720.00000000,-3732065.92276118,800482.95480409,-5695732.17989767,6396.16763900,577.60063710,-4109.84208487,3732065.92276118,-800482.95480409,5695732.17989767,-6396.16763900,-577.60063710,4109.84208487
3780.00000000,-3340276.18221684,833332.09712954,-5929465.97260644,6658.64495954,516.96451533,-3678.39365994,3340276.18221684,-833332.09712954,5929465.97260644,-6658.64495954,-516.96451533,3678.39365994
3840.00000000,-2933621.27246541,862472.67706260,-6136811.97275490,6891.48943578,454.02775596,-3230.57534786,2933621.27246541,-862472.67706260,6136811.97275490,-6891.48943578,-454.02775596,3230.57534786
3900.00000000,-2513910.92231750,887775.01082031,-6316847.43228018,7093.66484426,389.07044527,-2768.38006616,2513910.92231750,-887775.01082031,6316847.43228018,-7093.66484426,-389.07044527,2768.38006616
3960.00000000,-2083012.96096824,909126.49589554,-6468771.14271235,7264.27144752,322.38166159,-2293.86471394,2083012.96096824,-909126.49589554,6468771.14271235,-7264.27144752,-322.38166159,2293.86471394
4020.00000000,-1642845.00563159,926432.11216982,-6591907.00077761,7402.54999814,254.25818878,-1809.14101809,1642845.00563159,-926432.11216982,6591907.00077761,-7402.54999814,-254.25818878,1809.14101809
4080.00000000,-1195365.92760404,939614.84477970,-6685707.01724821,7507.88511765,185.00319545,-1316.36613548,1195365.92760404,-939614.84477970,6685707.01724821,-7507.88511765,-185.00319545,1316.36613548
4140.00000000,-742567.13473588,948616.02685447,-6749753.75564872,7579.80803513,114.92488584,-817.73305304,742567.13473588,-948616.02685447,6749753.75564872,-7579.80803513,-114.92488584,817.73305304
4200.00000000,-286463.70910585,953395.60060032,-6783762.18996585,7617.99867334,44.33512813,-315.46082836,286463.70910585,-953395.60060032,6783762.18996585,-7617.99867334,-44.33512813,315.46082836
4260.00000000,170914.56066139,953932.29556876,-6787580.97309445,7622.28707320,-26.45193337,188.21528581,-170914.56066139,-953932.29556876,6787580.97309445,-7622.28707320,26.45193337,-188.21528581
4320.00000000,627532.21252592,950223.72331612,-6761193.11037472,7592.65415011,-97.12127633,691.05378898,-627532.21252592,-950223.72331612,6761193.11037472,-7592.65415011,97.12127633,-691.05378898
4380.00000000,1081357.16941159,942286.38803278,-6704716.03522321,7529.23177894,-167.35840227,1190.81690828,-1081357.16941159,-942286.38803278,6704716.03522321,-7529.23177894,167.35840227,-1190.81690828
4440.00000000,1530369.78252096,930155.61309489,-6618401.08652111,7432.30220707,-236.85073621,1685.28055715,-1530369.78252096,-930155.61309489,6618401.08652111,-7432.30220707,236.85073621,-1685.28055715
4500.00000000,1972571.81934095,913885.38386541,-6502632.39008543,7302.29679840,-305.28901771,2172.24423318,-1972571.81934095,-913885.38386541,6502632.39008543,-7302.29679840,305.28901771,-2172.24423318
4560.00000000,2405995.35633995,893548.10744404,-6357925.14920102,7139.79411357,-372.36867715,2649.54081095,-2405995.35633995,-893548.10744404,6357925.14920102,-7139.79411357,372.36867715,-2649.54081095
4620.00000000,2828711.53678147,869234.29043523,-6184923.35182094,6945.51733529,-437.79119116,3115.04618633,-2828711.53678146,-869234.29043523,6184923.35182094,-6945.51733529,437.79119116,-3115.04618633
4680.00000000,3238839.15467952,841052.13616834,-5984396.90463880,6720.33104989,-501.26541115,3566.68872939,-3238839.15467953,-841052.13616834,5984396.90463880,-6720.33104989,501.26541115,-3566.68872939
4740.00000000,3634553.02669477,809127.06316238,-5757238.20678727,6465.23739972,-562.50885897,4002.45850367,-3634553.02669477,-809127.06316238,5757238.20678727,-6465.23739972,562.50885897,-4002.45850367
4800.00000000,4014092.11471415,773601.14697825,-5504458.17841072,6181.37162335,-621.24898403,4420.41621103,-4014092.11471415,-773601.14697825,5504458.17841072,-6181.37162335,621.24898403,-4420.41621103
4860.00000000,4375767.36296609,734632.48794253,-5227181.76178609,5869.99700336,-677.22437625,4818.70182203,-4375767.36296609,-734632.48794253,5227181.76178609,-5869.99700336,677.22437625,-4818.70182203
4920.00000000,4717969.21479422,692394.50755656,-4926642.91501307,5532.49924446,-730.18592937,5195.54285358,-4717969.21479423,-692394.50755656,4926642.91501307,-5532.49924446,730.18592937,-5195.54285358
4980.00000000,5039174.77563746,647075.17672188,-4604179.12055325,5170.38030668,-779.89794959,5549.26225703,-5039174.77563746,-647075.17672188,4604179.12055326,-5170.38030668,779.89794959,-5549.26225703
5040.00000000,5337954.59033948,598876.17921685,-4261225.43305670,4785.25172121,-826.13920440,5878.28588148,-5337954.59033949,-598876.17921685,4261225.43305670,-4785.25172121,826.13920440,-5878.28588148
5100.00000000,5612979.00462654,548012.01414707,-3899308.09296485,4378.82741867,-868.70390722,6181.14947917,-5612979.00462653,-548012.01414707,3899308.09296485,-4378.82741867,868.70390722,-6181.14947917
5160.00000000,5863024.08244321,494709.04136397,-3520037.73431092,3952.91610159,-907.40263314,6456.50522186,-5863024.08244321,-494709.04136397,3520037.73431092,-3952.91610159,907.40263314,-6456.50522186
5220.00000000,6086977.05281237,439204.47409976,-3125102.21694513,3509.41319523,-942.06316193,6703.12769899,-6086977.05281237,-439204.47409976,3125102.21694513,-3509.41319523,942.06316193,-6703.12769899
5280.00000000,6283841.26197927,381745.32330178,-2716259.11508328,3050.29241234,-972.53124449,6919.91937110,-6283841.26197927,-381745.32330178,2716259.11508328,-3050.29241234,972.53124449,-6919.91937110
5340.00000000,6452740.60880122,322587.29836426,-2295327.89560680,2577.59696964,-998.67128926,7105.91545425,-6452740.60880121,-322587.29836426,2295327.89560681,-2577.59696964,998.67128926,-7105.91545425
5400.00000000,6592923.44364432,261993.66914954,-1864181.82092296,2093.43049490,-1020.36696571,7260.28821350,-6592923.44364432,-261993.66914954,1864181.82092296,-2093.43049490,1020.36696571,-7260.28821350
5460.00000000,6703765.91343591,200234.09436306,-1424739.61241991,1599.94766522,-1037.52172194,7382.35064663,-6703765.91343591,-200234.09436306,1424739.61241991,-1599.94766522,1037.52172194,-7382.35064663
5520.00000000,6784774.73798628,137583.42149625,-978956.91161643,1099.34461809,-1050.05921449,7471.55954146,-6784774.73798628,-137583.42149625,978956.91161643,-1099.34461809,1050.05921449,-7471.55954146
5580.00000000,6835589.40522443,74320.46367782,-528817.57700670,593.84917797,-1057.92364796,7527.51789328,-6835589.40522443,-74320.46367782,528817.57700670,-593.84917797,1057.92364796,-7527.51789328
5640.00000000,6855983.77557821,10726.75887685,-76324.85533164,85.71094186,-1061.08002342,7549.97667170,-6855983.77557821,-10726.75887685,76324.85533164,-85.71094186,1061.08002342,-7549.97667170
5700.00000000,6845867.08835908,-52914.68302041,376507.53343300,-422.80873207,-1059.51429412,7538.83592881,-6845867.08835908,52914.68302041,-376507.53343300,422.80873207,1059.51429412,-7538.83592881
5760.00000000,6805284.36567275,-116320.63968420,827664.35769731,-929.44678813,-1053.23342798,7494.14524406,-6805284.36567275,116320.63968420,-827664.35769730,929.44678813,1053.23342798,-7494.14524406
5820.00000000,6734416.21205809,-179208.93676032,1275137.84260503,-1431.94854437,-1042.26537663,7416.10350358,-6734416.21205809,179208.93676032,-1275137.84260504,1431.94854437,1042.26537663,-7416.10350358
5880.00000000,6633578.01074613,-241299.70362545,1716936.60519679,-1928.07772654,-1026.65895099,7305.05801507,-6633578.01074613,241299.70362545,-1716936.60519679,1928.07772654,1026.65895099,-7305.05801507
5940.00000000,6503218.52011590,-302316.61889019,2151094.51662482,-2415.62642012,-1006.48360404,7161.50296223,-6503218.52011590,302316.61889019,-2151094.51662483,2415.62642012,1006.48360404,-7161.50296223
6000.00000000,6343917.87659333,-361988.14010703,2575679.45197970,-2892.42489620,-981.82912175,6986.07720544,-6343917.87659333,361988.14010702,-2575679.45197970,2892.42489620,981.82912175,-6986.07720544
6060.00000000,6156385.01288086,-420048.71221064,2988801.88879008,-3356.35126735,-952.80522351,6779.56143869,-6156385.01288085,420048.71221064,-2988801.88879009,3356.35126735,952.80522351,-6779.56143869
6120.00000000,5941454.50300737,-476239.94931272,3388623.31592951,-3805.34093064,-919.54107384,6542.87471529,-5941454.50300737,476239.94931272,-3388623.31592950,3805.34093064,919.54107384,-6542.87471529
6180.00000000,5700082.84823885,-530311.78459186,3773364.41550843,-4237.39575569,-882.18470756,6277.07035776,-5700082.84823885,530311.78459186,-3773364.41550843,4237.39575569,882.18470756,-6277.07035776
6240.00000000,5433344.22037853,-582023.58316132,4141312.98133964,-4650.59297692,-840.90237103,5983.33127031,-5433344.22037853,582023.58316132,-4141312.98133964,4650.59297692,840.90237103,-5983.33127031
6300.00000000,5142425.68140000,-631145.21296203,4490831.53873777,-5043.09375038,-795.87778225,5662.96467457,-5142425.68140000,631145.21296203,-4490831.53873777,5043.09375038,795.87778225,-5662.96467457
6360.00000000,4828621.90068732,-677458.06891497,4820364.63174248,-5413.15133717,-747.31131333,5317.39629205,-4828621.90068732,677458.06891497,-4820364.63174248,5413.15133717,747.31131333,-5317.39629205
6420.00000000,4493329.39339181,-720756.04577536,5128445.74533537,-5759.11887684,-695.41909871,4948.16399934,-4493329.39339181,720756.04577536,-5128445.74533537,5759.11887684,695.41909871,-4948.16399934
6480.00000000,4138040.30554660,-760846.45535897,5413703.83184456,-6079.45671649,-640.43207336,4556.91098405,-4138040.30554660,760846.45535897,-5413703.83184456,6079.45671649,640.43207336,-4556.91098405
6540.00000000,3764335.77359675,-797550.88405880,5674869.41249275,-6372.73926254,-582.59494502,4145.37843224,-3764335.77359675,797550.88405880,-5674869.41249275,6372.73926254,582.59494502,-4145.37843224
6600.00000000,3373878.88789701,-830705.98683585,5910780.22693509,-6637.66132513,-522.16510520,3715.39777960,-3373878.88789702,830705.98683585,-5910780.22693509,6637.66132513,522.16510520,-3715.39777960
6660.00000000,2968407.29149167,-860164.21415050,6120386.40564490,-6873.04392649,-459.41148367,3268.88256105,-2968407.29149167,860164.21415050,-6120386.40564490,6873.04392649,459.41148367,-3268.88256105
6720.00000000,2549725.44711388,-885794.46859953,6302755.14212851,-7077.83954782,-394.61335174,2807.81989501,-2549725.44711388,885794.46859953,-6302755.14212851,7077.83954782,394.61335174,-2807.81989501
6780.00000000,2119696.60681858,-907482.68833642,6457074.84417677,-7251.13679093,-328.05907931,2334.26164011,-2119696.60681858,907482.68833642,-6457074.84417677,7251.13679093,328.05907931,-2334.26164011
6840.00000000,1680234.51998641,-925132.35467870,6582658.74567881,-7392.16443433,-260.04485165,1850.31526388,-1680234.51998641,925132.35467870,-6582658.74567881,7392.16443433,260.04485165,-1850.31526388
6900.00000000,1233294.91660033,-938664.92164324,6678947.96292450,-7500.29486531,-190.87335120,1358.13446391,-1233294.91660034,938664.92164324,-6678947.96292449,7500.29486531,190.87335120,-1358.13446391
6960.00000000,780866.80369665,-948020.16549803,6745513.98179432,-7575.04687300,-120.85241061,859.90958331,-780866.80369665,948020.16549803,-6745513.98179432,7575.04687300,120.85241061,-859.90958331
7020.00000000,324963.61372391,-953156.45277464,6782060.56476780,-7616.08778995,-50.29364277,357.85786301,-324963.61372392,953156.45277464,-6782060.56476780,7616.08778995,50.29364277,-357.85786301
7080.00000000,-132385.75579825,-954050.92554898,6788425.06926385,-7623.23497251,20.48894593,-145.78642550,132385.75579826,954050.92554898,-6788425.06926385,7623.23497251,-20.48894593,145.78642550
7140.00000000,-589145.97144415,-950699.60316543,6764579.17144601,-7596.45661371,91.18035305,-648.78192339,589145.97144414,950699.60316543,-6764579.17144601,7596.45661371,-91.18035305,648.78192339
7200.00000000,-1043284.32168867,-943117.39995191,6710628.99227156,-7535.87188478,161.46598194,-1148.89015910,1043284.32168867,943117.39995191,-6710628.99227156,7535.87188478,-161.46598194,1148.89015910
7260.00000000,-1492779.76304573,-931338.05884690,6626814.62522330,-7441.75040482,231.03304176,-1643.88551022,1492779.76304573,931338.05884690,-6626814.62522330,7441.75040482,-231.03304176,1643.88551022
7320.00000000,-1935631.91428063,-915414.00123387,6513509.06782606,-7314.51104092,299.57193952,-2131.56510811,1935631.91428063,915414.00123387,-6513509.06782606,7314.51104092,-299.57193952,2131.56510811
7380.00000000,-2369869.95866964,-895416.09365139,6371216.56170266,-7154.72004405,366.77765782,-2609.75864130,2369869.95866964,895416.09365139,-6371216.56170266,7154.72004405,-366.77765782,2609.75864130
7440.00000000,-2793561.41468911,-871433.33241707,6200570.34855679,-6963.08852912,432.35111231,-3076.33801395,2793561.41468911,871433.33241707,-6200570.34855679,6963.08852912,-432.35111231,3076.33801395
7500.00000000,-3204820.73610222,-843572.44756888,6002329.85206918,-6740.46931032,496.00048265,-3529.22681654,3204820.73610222,843572.44756888,-6002329.85206918,6740.46931032,-496.00048265,3529.22681654
7560.00000000,-3601817.70317045,-811957.42788649,5777377.29824848,-6487.85310584,557.44251124,-3966.40956641,3601817.70317045,811957.42788649,-5777377.29824848,6487.85310584,-557.44251124,3966.40956641
7620.00000000,-3982785.56764657,-776728.96910623,5526713.78927717,-6206.36412888,616.40376374,-4385.94067728,3982785.56764657,776728.96910623,-5526713.78927717,6206.36412888,-616.40376374,4385.94067728
7680.00000000,-4346028.91530166,-738043.84778552,5251454.84832506,-5897.25508462,672.62184600,-4785.95311761,4346028.91530166,738043.84778552,-5251454.84832507,5897.25508462,-672.62184600,4785.95311761
7740.00000000,-4689931.21099560,-696074.22360305,4952825.45515727,-5561.90159532,725.84657171,-5164.66671946,4689931.21099560,696074.22360305,-4952825.45515727,5561.90159532,-725.84657171,5164.66671946
7800.00000000,-5012961.99271347,-651006.87319973,4632154.59462936,-5201.79607840,775.84107588,-5520.39610069,5012961.99271347,651006.87319973,-4632154.59462936,5201.79607840,-775.84107588,5520.39610069
7860.00000000,-5313683.68255233,-603042.35897007,4290869.34233076,-4818.54110477,822.38286888,-5851.55816543,5313683.68255233,603042.35897007,-4290869.34233076,4818.54110477,-822.38286888,5851.55816543
7920.00000000,-5590757.98434746,-552394.13650309,3930488.51369663,-4413.84226694,865.26482663,-6156.67914928,5590757.98434746,552394.13650309,-3930488.51369663,4413.84226694,-865.26482663,6156.67914928
7980.00000000,-5842951.83946706,-499287.60464485,3552615.90485173,-3989.50058864,904.29611236,-6434.40117798,5842951.83946706,499287.60464485,-3552615.90485173,3989.50058864,-904.29611236,6434.40117798
8040.00000000,-6069142.91427019,-443959.10241017,3158933.15526621,-3547.40450978,939.30302586,-6683.48831034,6069142.91427019,443959.10241017,-3158933.15526621,3547.40450978,-939.30302586,6683.48831034
8100.00000000,-6268324.59480737,-386654.85720744,2751192.26398663,-3089.52148236,970.12977650,-6902.83203849,6268324.59480737,386654.85720744,-2751192.26398663,3089.52148236,-970.12977650,6902.83203849
8160.00000000,-6439610.46653605,-327629.88905739,2331207.79274706,-2617.88921473,996.63917657,-7091.45622111,6439610.46653605,327629.88905739,-2331207.79274706,2617.88921473,-996.63917657,7091.45622111
8220.00000000,-6582238.25911473,-267146.87568220,1900848.79065865,-2134.60660323,1018.71325178,-7248.52142750,6582238.25911473,267146.87568220,-1900848.79065865,2134.60660323,-1018.71325178,7248.52142750
8280.00000000,-6695573.23872065,-205474.98351569,1462030.47641496,-1641.82439151,1036.25376628,-7373.32867327,6695573.23872064,205474.98351569,-1462030.47641496,1641.82439151,-1036.25376628,7373.32867327
8340.00000000,-6779111.03279384,-142888.66983697,1016705.71502970,-1141.73559912,1049.18265984,-7465.32253106,6779111.03279384,142888.66983697,-1016705.71502970,1141.73559912,-1049.18265984,7465.32253106
8400.00000000,-6832479.87463709,-79666.46135822,566856.32703776,-636.56576195,1057.44239525,-7524.09360231,6832479.87463709,79666.46135822,-566856.32703776,636.56576195,-1057.44239525,7524.09360231
8460.00000000,-6855442.25788234,-16089.71470250,114484.26883598,-128.56302796,1060.99621436,-7549.38033919,6855442.25788234,16089.71470250,-114484.26883598,128.56302796,-1060.99621436,7549.38033919
8520.00000000,-6847895.99346085,47558.63571246,-338397.27658631,380.01184769,1059.82830167,-7541.07020862,6847895.99346085,-47558.63571246,338397.27658631,-380.01184769,-1059.82830167,7541.07020862
8580.00000000,-6809874.66437337,110995.33681204,-789772.85887823,886.89556366,1053.94385473,-7499.20019302,6809874.66437337,-110995.33681204,789772.85887823,-886.89556366,-1053.94385473,7499.20019302
8640.00000000,-6741547.47623630,173938.07742067,-1237633.72964872,1389.83234473,1043.36906098,-7423.95662575,6741547.47623630,-173938.07742067,1237633.72964872,-1389.83234473,-1043.36906098,7423.95662575
8700.00000000,-6643218.50426908,236106.74462597,-1679986.78196229,1886.58398066,1028.15098122,-7315.67436184,6643218.50426908,-236106.74462597,1679986.78196229,-1886.58398066,-1028.15098122,7315.67436184
8760.00000000,-6515325.34007388,297224.67036010,-2114863.42022588,2374.93978686,1008.35734021,-7174.83528787,6515325.34007388,-297224.67036010,2114863.42022588,-2374.93978686,-1008.35734021,7174.83528787
8820.00000000,-6358437.14422979,357019.86265053,-2540328.32099336,2852.72644253,984.07622520,-7002.06617734,6358437.14422979,-357019.86265053,2540328.32099336,-2852.72644253,-984.07622520,7002.06617734
8880.00000000,-6173252.11336803,415226.21606086,-2954488.04569961,3317.81766257,955.41569401,-6798.13590144,6173252.11336804,-415226.21606086,2954488.04569960,-3317.81766257,-955.41569401,6798.13590144
8940.00000000,-5960594.37300047,471584.69593491,-3355499.46699505,3768.14366013,922.50329405,-6563.95200728,5960594.37300047,-471584.69593491,3355499.46699505,-3768.14366013,-922.50329405,6563.95200728
9000.00000000,-5721410.30992906,525844.49117389,-3741577.97118121,4201.70035778,885.48549477,-6300.55667912,5721410.30992906,-525844.49117389,3741577.97118121,-4201.70035778,-885.48549477,6300.55667912
9060.00000000,-5456764.36055823,577764.13041632,-4111005.40024393,4616.55830617,844.52703581,-6009.12210030,5456764.36055823,-577764.13041632,4111005.40024393,-4616.55830617,-844.52703581,6009.12210030
9120.00000000,-5167834.27385327,627112.55665363,-4462137.69814019,5010.87127066,799.81019382,-5690.94523674,5167834.27385327,-627112.55665363,4462137.69814019,-5010.87127066,-799.81019382,5690.94523674
9180.00000000,-4855905.87002591,673670.15549883,-4793412.22731022,5382.88444758,751.53397134,-5347.44206502,4855905.87002591,-673670.15549883,4793412.22731022,-5382.88444758,-751.53397134,5347.44206502
9240.00000000,-4522367.31827248,717229.73253237,-5103354.72285452,5730.94227356,699.91321116,-4980.14127096,4522367.31827248,-717229.73253237,5103354.72285452,-5730.94227356,-699.91321116,4980.14127096
9300.00000000,-4168702.95903025,757597.43537562,-5390585.85342760,6053.49579333,645.17764018,-4590.67744647,4168702.95903025,-757597.43537562,5390585.85342760,-6053.49579333,-645.17764018,4590.67744647
9360.00000000,-3796486.69824468,794593.61638853,-5653827.35965070,6349.10955293,587.57084710,-4180.78381519,3796486.69824468,-794593.61638853,5653827.35965070,-6349.10955293,-587.57084710,4180.78381519
9420.00000000,-3407375.00304493,828053.63215218,-5891907.74272588,6616.46798791,527.34919836,-3752.28451916,3407375.00304493,-828053.63215218,5891907.74272588,-6616.46798791,-527.34919836,3752.28451916
9480.00000000,-3003099.52999893,857828.57617834,-6103767.47793533,6854.38127800,464.78069726,-3307.08650085,3003099.52999893,-857828.57617834,6103767.47793533,-6854.38127800,-464.78069726,3307.08650085
9540.00000000,-2585459.41875421,883785.94158527,-6288463.72982467,7061.79064207,400.14379124,-2847.17101676,2585459.41875421,-883785.94158527,6288463.72982467,-7061.79064207,-400.14379124,2847.17101676
9600.00000000,-2156313.28536004,905810.21079062,-6445174.54808605,7237.77305009,333.72613271,-2374.58482025,2156313.28536004,-905810.21079062,6445174.54808605,-7237.77305009,-333.72613271,2374.58482025
9660.00000000,-1717570.95090292,923803.36959720,-6573202.52546841,7381.54533080,265.82329896,-1891.43105290,1717570.95090292,-923803.36959720,6573202.52546841,-7381.54533080,-265.82329896,1891.43105290
