t,x_1,y_1,z_1,v_x_1,v_y_1,v_z_1,x_2,y_2,z_2,v_x_2,v_y_2,v_z_2
7800.00000000,-5012961.99271347,-651006.87319973,4632154.59462936,-5201.79607840,775.84107588,-5520.39610069,-4994537.96420342,-779864.35581698,4632154.59462936,-5220.04780305,641.64846308,-5520.39610069
7860.00000000,-5313683.68255233,-603042.35897007,4290869.34233076,-4818.54110477,822.38286888,-5851.55816543,-5296394.94120383,-739658.69948610,4290869.34233076,-4838.11824496,698.04284193,-5851.55816543
7920.00000000,-5590757.98434746,-552394.13650309,3930488.51369663,-4413.84226694,865.26482663,-6156.67914928,-5574681.46992583,-696161.35374885,3930488.51369663,-4434.65769888,751.33073366,-6156.67914928
7980.00000000,-5842951.83946706,-499287.60464485,3552615.90485173,-3989.50058864,904.29611236,-6434.40117798,-5828159.09698657,-649565.89403707,3552615.90485173,-4011.46167781,801.27499214,-6434.40117798
8040.00000000,-6069142.91427019,-443959.10241017,3158933.15526621,-3547.40450978,939.30302586,-6683.48831034,-6055699.77559863,-600079.68326182,3158933.15526621,-3570.41352315,847.65335137,-6683.48831034
8100.00000000,-6268324.59480737,-386654.85720744,2751192.26398663,-3089.52148236,970.12977650,-6902.83203849,-6256290.88569570,-547922.94899007,2751192.26398663,-3113.47602335,890.25941460,-6902.83203849
8160.00000000,-6439610.46653605,-327629.88905739,2331207.79274706,-2617.88921473,996.63917657,-7091.45622111,-6429039.74037698,-493327.80337002,2331207.79274706,-2642.68267888,928.90357285,-7091.45622111
8220.00000000,-6582238.25911473,-267146.87568220,1900848.79065865,-2134.60660323,1018.71325178,-7248.52142750,-6573177.55861504,-436537.21016671,1900848.79065865,-2160.12865264,963.41384873,-7248.52142750
8280.00000000,-6695573.23872065,-205474.98351569,1462030.47641496,-1641.82439151,1036.25376628,-7373.32867327,-6688062.88654789,-377803.90350489,1462030.47641496,-1667.96144589,993.63666182,-7373.32867327
8340.00000000,-6779111.03279384,-142888.66983697,1016705.71502970,-1141.73559912,1049.18265984,-7465.32253106,-6773184.45212915,-317389.26313103,1016705.71502970,-1168.37134122,1019.43751208,-7465.32253106
8400.00000000,-6832479.87463709,-79666.46135822,566856.32703776,-636.56576195,1057.44239525,-7524.09360231,-6828163.44043260,-255562.15119986,566856.32703776,-663.58165521,1040.70157847,-7524.09360231
8460.00000000,-6855442.25788234,-16089.71470250,114484.26883598,-128.56302796,1060.99621436,-7549.38033919,-6852755.17948521,-192597.71576211,114484.26883598,-155.83884406,1057.33422990,-7549.38033919
8520.00000000,-6847895.99346085,47558.63571246,-338397.27658631,380.01184769,1059.82830167,-7541.07020862,-6846850.22912628,-128776.16627823,-338397.27658631,352.59749382,1069.26144640,-7541.07020862
8580.00000000,-6809874.66437337,110995.33681204,-789772.85887823,886.89556366,1053.94385473,-7499.20019302,-6810474.86804701,-64381.52660745,-789772.85887823,859.46467360,1076.43014850,-7499.20019302
8640.00000000,-6741547.47623630,173938.07742067,-1237633.72964872,1389.83234473,1043.36906098,-7423.95662575,-6743790.97684287,299.62897836,-1237633.72964872,1362.50699366,1078.80843345,-7423.95662575
8700.00000000,-6643218.50426908,236106.74462597,-1679986.78196229,1886.58398066,1028.15098122,-7315.67436184,-6647095.31759939,64979.45113089,-1679986.78196229,1859.48577410,1076.38571721,-7315.67436184
8760.00000000,-6515325.34007388,297224.67036010,-2114863.42022588,2374.93978686,1008.35734021,-7174.83528787,-6520818.21321739,129370.09643595,-2114863.42022588,2348.18931944,1069.17278156,-7174.83528787
8820.00000000,-6358437.14422979,357019.86265053,-2540328.32099336,2852.72644253,984.07622520,-7002.06617734,-6365521.63235492,193185.00839773,-2540328.32099336,2826.44276137,1057.20172609,-7002.06617734
8880.00000000,-6173252.11336803,415226.21606086,-2954488.04569961,3317.81766257,955.41569401,-6798.13590144,-6181896.68850854,256140.19269585,-2954488.04569961,3292.11773744,1040.52582537,-6798.13590144
8940.00000000,-5960594.37300047,471584.69593491,-3355499.46699505,3768.14366013,922.50329405,-6563.95200728,-5970760.56436377,317955.48104003,-3355499.46699505,3743.14186294,1019.21929184,-6563.95200728
9000.00000000,-5721410.30992906,525844.49117389,-3741577.97118121,4201.70035778,885.48549477,-6300.55667912,-5733052.87510207,378355.77799783,-3741577.97118121,4177.50795355,993.37694558,-6300.55667912
9060.00000000,-5456764.36055823,577764.13041632,-4111005.40024393,4616.55830617,844.52703581,-6009.12210030,-5469831.48684888,437072.28524675,-4111005.40024393,4593.28295792,963.11379231,-6009.12210030
9120.00000000,-5167834.27385327,627112.55665363,-4462137.69814019,5010.87127066,799.81019382,-5690.94523674,-5182267.80887151,493843.69780245,-4462137.69814019,4988.61656024,928.56451157,-5690.94523674
9180.00000000,-4855905.87002591,673670.15549883,-4793412.22731022,5382.88444758,751.53397134,-5347.44206502,-4871641.58047829,548417.36689946,-4793412.22731022,5361.74941471,889.88285739,-5347.44206502
9240.00000000,-4522367.31827248,717229.73253237,-5103354.72285452,5730.94227356,699.91321116,-4980.14127096,-4539335.17581830,600550.42434931,-5103354.72285452,5711.02097510,847.24097401,-4980.14127096
9300.00000000,-4168702.95903025,757597.43537562,-5390585.85342760,6053.49579333,645.17764018,-4590.67744647,-4186827.45192745,650010.86337231,-5390585.85342760,6034.87688465,800.82862983,-4590.67744647
9360.00000000,-3796486.69824468,794593.61638853,-5653827.35965070,6349.10955293,587.57084710,-4180.78381519,-3815687.16739831,696578.57109306,-5653827.35965070,6331.87589342,750.85237283,-4180.78381519
9420.00000000,-3407375.00304493,828053.63215218,-5891907.74272588,6616.46798791,527.34919836,-3752.28451916,-3427566.00096286,740046.30810466,-5891907.74272588,6600.69627221,697.53461143,-3752.28451916
9480.00000000,-3003099.52999893,857828.57617834,-6103767.47793533,6854.38127800,464.78069726,-3307.08650085,-3024191.20105721,780220.63074244,-6103767.47793533,6840.14169467,641.11262467,-3307.08650085
9540.00000000,-2585459.41875421,883785.94158527,-6288463.72982467,7061.79064207,400.14379124,-2847.17101676,-2607357.89907990,816922.75196268,-6288463.72982467,7049.14656128,581.83750627,-2847.17101676
9600.00000000,-2156313.28536004,905810.21079062,-6445174.54808605,7237.77305009,333.72613271,-2374.58482025,-2178921.12055187,849989.33699532,-6445174.54808605,7226.78074155,519.97304720,-2374.58482025
9660.00000000,-1717570.95090292,923803.36959720,-6573202.52546841,7381.54533080,265.82329896,-1891.43105290,-1740787.52973080,879273.23022962,-6573202.52546841,7372.25371338,455.79456172,-1891.43105290
9720.00000000,-1271184.94226511,937685.34338373,-6671977.90143603,7492.46765709,196.73747670,-1399.85988498,-1294906.94441843,904644.11009808,-6671977.90143603,7484.91808110,389.58766213,-1399.85988498
9780.00000000,-819141.80283050,947394.35345947,-6741061.09776330,7570.04639337,126.77611730,-902.05894655,-843263.65872257,925989.06904407,-6741061.09776330,7564.27245655,321.64698780,-902.05894655
9840.00000000,-363453.25180731,952887.19199677,-6780144.67478152,7613.93629245,56.25056849,-400.24359191,-387867.61238979,943213.11599227,-6780144.67478152,7609.96369044,252.27489383,-400.24359191
9900.00000000,93852.76848855,954139.41431804,-6789054.69957201,7623.94203191,-14.52531118,103.35295938,69254.55399224,956239.59908565,-6789054.69957201,7621.78844392,181.78010558,103.35295938
9960.00000000,550741.11754765,951145.44768150,-6767751.52001654,7600.01908340,-85.23654913,606.48956091,526068.51811574,965010.54680785,-6767751.52001654,7599.69409349,110.47634469,606.48956091
10020.00000000,1005178.51361513,943918.61608139,-6716329.94126036,7542.27391077,-155.56846044,1106.92711318,980541.32925975,969486.92597273,-6716329.94126036,7543.77896524,38.68093297,1106.92711318
10080.00000000,1455142.58236681,932491.08095250,-6635018.80380274,7450.96349629,-225.20804832,1602.43852822,1430650.45549304,969648.81543303,-6635018.80380274,7454.29189722,-33.28661978,1602.43852822
10140.00000000,1898630.85704420,916913.69804267,-6524179.96509219,7326.49419701,-293.84539699,2090.81864078,1874392.78451048,965495.49473507,-6524179.96509219,7331.63113209,-105.10603771,2090.81864078
10200.00000000,2333669.68999517,897255.79109048,-6384306.68915909,7169.41993635,-361.17505093,2569.89402187,2309793.53804664,957045.44732502,-6384306.68915909,7176.34254476,-176.45770419,2569.89402187
10260.00000000,2758323.03596158,873604.84331501,-6216021.45145182,6980.43973898,-426.89737424,3037.53265121,2734915.06019489,944336.27829230,-6216021.45145182,6989.11721317,-247.02408422,3037.53265121
10320.00000000,3170701.06802562,846066.10809096,-6020073.16864588,6760.39461996,-490.71988407,3491.65340528,3147865.44052162,927424.54701639,-6020073.16864588,6770.78834273,-316.49113754,3491.65340528
10380.00000000,3568968.58787146,814762.14054148,-5797333.86575381,6510.26384202,-552.35855229,3930.23531888,3546806.93360017,906385.51546167,-5797333.86575381,6522.32755838,-384.54971621,3930.23531888
10440.00000000,3951353.19293442,779832.25213337,-5548794.79536850,6231.16055753,-611.53906948,4351.32657906,3929964.13749523,881312.81324044,-5548794.79536850,6244.84058053,-450.89694041,4351.32657906
10500.00000000,4316153.16409115,741431.89070186,-5275562.02631011,5924.32685465,-667.99806568,4753.05321119,4295631.89480121,852318.02093489,-5275562.02631011,5939.56230435,-515.23754631,4753.05321119
10560.00000000,4661745.03878883,699731.94866396,-4978851.52130847,5591.12822973,-721.48428247,5133.62741867,4642182.88107264,819530.17353201,-4978851.52130847,5607.85130410,-577.28520010,5133.62741867
10620.00000000,4986590.83591040,654918.00249914,-4659983.72562673,5233.04751044,-771.75969112,5491.35553916,4968074.84687602,783095.18618163,-4659983.72562673,5251.18378708,-636.76377226,5491.35553916
10680.00000000,5289244.90022348,607189.48688172,-4320377.69070821,4851.67825677,-818.60055192,5824.64558184,5271857.48123385,743175.20483290,-4320377.69070821,4871.14702414,-693.40856640,5824.64558184
10740.00000000,5568360.33595305,556758.80714048,-3961544.75899810,4448.71766924,-861.79840984,6132.01431220,5552178.86591677,699947.88463920,-3961544.75899810,4469.43228586,-746.96749725,6132.01431220
10800.00000000,5822695.00084677,503850.39399511,-3585081.83804415,4025.95903589,-901.16102227,6412.09385287,5807791.49186012,653605.59934271,-3585081.83804415,4047.82731588,-797.20221248,6412.09385287
10860.00000000,6051117.03405762,448699.70477638,-3192664.29380859,3585.28375164,-936.51321450,6663.63777108,6037557.81093054,604354.58515707,-3192664.29380859,3608.20837499,-843.88915348,6663.63777108
10920.00000000,6252609.89324327,391552.17557472,-2786038.49481806,3128.65294553,-967.69765932,6885.52662557,6240455.29833521,552414.02295823,-2786038.49481806,3152.53189122,-886.82055021,6885.52662557
10980.00000000,6426276.87846562,332662.12898055,-2367014.04033210,2658.09875318,-994.57557718,7076.77294849,6415581.00314512,498015.06286782,-2367014.04033210,2682.82575318,-925.80534588,7076.77294849
11040.00000000,6571345.12275794,272291.64227714,-1937455.70711706,2175.71527320,-1017.02735377,7236.52563987,6562155.56668076,441399.79557005,-1937455.70711706,2201.18028540,-960.67004717,7236.52563987
11100.00000000,6687169.03160039,210709.38112296,-1499275.15066465,1683.64924785,-1034.95307238,7364.07375527,6679526.69087768,382820.17494004,-1499275.15066465,1709.73894577,-991.25949635,7364.07375527
11160.00000000,6773233.15599736,148189.40391387,-1054422.39778691,1184.09050945,-1048.27295850,7458.84966967,6767172.04119646,322536.89677816,-1054422.39778691,1210.68878660,-1017.43756176,7458.84966967
11220.00000000,6829154.48637060,85009.94214610,-604877.16844801,679.26223499,-1056.92773489,7520.43160358,6824701.57115840,260818.23864032,-604877.16844801,706.25072155,-1039.08774363,7520.43160358
11280.00000000,6854684.15705961,21452.16220781,-152640.06545316,171.41105239,-1060.87888537,7548.54550006,6851859.25816218,197938.86592734,-152640.06545316,198.66964199,-1056.11369258,7548.54550006
11340.00000000,6849708.55384394,-42201.08589049,300276.32879694,-337.20295764,-1060.10882620,7543.06624436,6848524.24285651,134178.60954662,300276.32879694,-309.79557339,-1068.43963832,7543.06624436
11400.00000000,6814249.81955839,-105666.52727814,751856.40886434,-844.31631960,-1054.62098436,7504.01822070,6814711.36699820,69821.22058582,751856.40886434,-816.88211127,-1076.01072694,7504.01822070
11460.00000000,6748465.75555119,-168661.72287716,1200090.51628532,-1347.67223628,-1044.43978229,7431.57520379,6750571.10740223,5153.10754064,1200090.51628532,-1320.33329382,-1078.79326495,7431.57520379
11520.00000000,6652649.11942359,-230906.32633573,1642983.88311623,-1845.03063218,-1029.61052922,7326.05958543,6656388.90627750,-59537.93828355,1642983.88311623,-1817.90862158,-1076.77486929,7326.05958543
11580.00000000,6527226.32217610,-292123.33164830,2078565.50921233,-2334.17812244,-1010.19921948,7187.94093983,6532583.90092876,-123964.02352408,2078565.50921233,-2307.39374428,-1069.96452237,7187.94093983
11640.00000000,6372755.53055957,-352040.30591032,2504896.93373320,-2812.93786304,-986.29223887,7017.83393384,6379707.05847750,-187838.43396745,2504896.93373320,-2786.61031536,-1058.39253216,7017.83393384
11700.00000000,6189924.18307598,-410390.60172135,2920080.86183910,-3279.17923839,-957.99598018,6816.49559152,6198438.72390329,-250876.91050829,2920080.86183910,-3253.42568617,-1042.11039728,6816.49559152
11760.00000000,5979545.93068364,-466914.54384100,3322269.60818706,-3730.82734313,-925.43636973,6584.82192516,5989585.59231704,-312798.91418239,3322269.60818706,-3705.76239693,-1021.19057780,6584.82192516
11820.00000000,5742557.01582143,-521360.58481690,3709673.31965073,-4165.87221607,-888.75830695,6323.84394779,5754077.11894075,-373328.87464406,3709673.31965073,-4141.60742195,-995.72617282,6323.84394779
11880.00000000,5480012.10586635,-573486.42444166,4080567.94067056,-4582.37778507,-848.12501954,6034.72308486,5492961.38277013,-432197.41653172,4080567.94067056,-4559.02112820,-965.83050609,6034.72308486
11940.00000000,5193079.59956691,-623060.08805693,4433302.88578633,-4978.49048311,-803.71733708,5718.74600559,5207400.42232806,-489142.55826407,4433302.88578633,-4956.14590719,-931.63662176,5718.74600559
12000.00000000,4883036.42733979,-669860.95890601,4766308.38520707,-5352.44749719,-755.73288624,5377.31889693,4898665.06426609,-543910.87793193,4766308.38520707,-5331.21444187,-893.29669223,5377.31889693
12060.00000000,4551262.36857004,-713680.75994045,5078102.47072842,-5702.58461334,-704.38521133,5011.96120561,4568129.26782815,-596258.64109698,5078102.47072842,-5682.55757169,-850.98134099,5011.96120561
12120.00000000,4199233.91120450,-754324.48071157,5367297.57090832,-6027.34362285,-649.90282397,4624.29887619,4217264.01034514,-645952.88547867,5367297.57090832,-6008.61172084,-804.87888324,4624.29887619
12180.00000000,3828517.68096482,-791611.24522186,5632606.68615048,-6325.27925669,-592.52818612,4216.05711516,3847630.74097184,-692772.45770195,5632606.68615048,-6307.92585656,-755.19448792,4216.05711516
12240.00000000,3440763.46942201,-825375.11687403,5872849.11621482,-6595.06561746,-532.51663105,3789.05271327,3460874.43179858,-736508.99749199,5872849.11621482,-6579.16794672,-702.14926456,3789.05271327
12300.00000000,3037696.89195964,-855465.83693564,6086955.71466589,-6835.50207989,-470.13522709,3345.18596028,3058716.25726250,-776967.86493609,6086955.71466589,-6821.13088766,-645.97927933,3345.18596028
12360.00000000,2621111.70829960,-881749.49323268,6273973.64687545,-7045.51863406,-405.66158904,2886.43218819,2642945.93443677,-813969.00668606,6273973.64687545,-7032.73787619,-586.93450449,2886.43218819
12420.00000000,2192861.83976652,-904109.11609652,6433070.63040473,-7224.18064719,-339.38264274,2414.83298042,2215413.75828595,-847347.75724630,6433070.63040473,-7213.04720165,-525.27770590,2414.83298042
12480.00000000,1754853.11881594,-922445.19891179,6563538.63889560,-7370.69302304,-271.59334814,1932.48708617,1778022.36733248,-876955.57178162,6563538.63889560,-7361.25643678,-461.28327366,1932.48708617
12540.00000000,1309034.80754356,-936676.14094885,6664797.05298710,-7484.40374028,-202.59538670,1441.54108045,1332718.27637980,-902660.68718355,6664797.05298710,-7476.70600878,-395.23600102,1441.54108045
12600.00000000,857390.92292018,-946738.61051001,6736395.24423505,-7564.80675422,-132.69581877,944.17981116,881483.21397355,-924348.70845326,6736395.24423505,-7558.88213455,-327.42981692,944.17981116
12660.00000000,401931.40735775,-952587.82677343,6778014.58053547,-7611.54424882,-62.20571709,442.61667596,426325.30315175,-941923.11779151,6778014.58053547,-7607.41910720,-258.16647798,442.61667596
12720.00000000,-55316.81610010,-954197.75908034,6789469.84412713,-7624.40822907,8.56121754,-60.91622804,-30729.87526797,-955305.70413005,6789469.84412713,-7622.10092355,-187.75422554,-60.91622804
12780.00000000,-512318.86415613,-951561.24277882,6770710.05586268,-7603.34144664,79.29005234,-564.17803768,-487648.29709313,-964436.91119283,6770710.05586268,-7602.86224537,-116.50641395,-564.17803768
12840.00000000,-967040.94906295,-944690.01110851,6721818.70208028,-7548.43765464,149.66602409,-1064.92909625,-942396.54673660,-969276.10253823,6721818.70208028,-7549.78869021,-44.74011603,-1064.92909625
12900.00000000,-1417459.42955091,-933614.64298441,6643013.36306584,-7459.94119040,219.37593990,-1560.94092059,-1392950.86648827,-969801.74240268,6643013.36306584,-7463.11645031,27.22528801,-1560.94092059
12960.00000000,-1861569.81660137,-918384.42691210,6534644.74475951,-7338.24588809,288.10957103,-2050.00611847,-1837306.16280658,-966011.49154081,6534644.74475951,-7343.23124155,99.06953185,-2050.00611847
13020.00000000,-2297395.69398706,-899067.14163997,6397195.11801555,-7183.89332607,355.56103348,-2529.94821211,-2273484.92954905,-957922.21763582,6397195.11801555,-7190.66658685,170.47288838,-2529.94821211
13080.00000000,-2722997.51388057,-875748.75452478,6231276.17236129,-6997.57041667,421.43014925,-2998.63132409,-2699546.04843131,-945569.92023350,6231276.17236129,-7006.10144185,241.11759258,-2998.63132409
13140.00000000,-3136481.22838812,-848533.03895267,6037626.29380650,-6780.10634930,485.42378224,-3453.96968264,-3113593.42754981,-929009.57053411,6037626.29380650,-6790.35717342,310.68925563,-3453.96968264
13200.00000000,-3536006.71859582,-817541.11251843,5817107.27881791,-6532.46890026,547.25714275,-3893.93690391,-3513784.43952447,-908314.86675511,5817107.27881791,-6544.39390427,378.87826404,-3893.93690391
13260.00000000,-3919795.98361676,-782910.89801805,5570700.49908227,-6255.76012590,606.65505495,-4316.57500992,-3898338.12170921,-883577.90615329,5570700.49908227,-6269.30624017,445.38115752,-4316.57500992
13320.00000000,-4286141.05319544,-744796.50965353,5299502.53412616,-5951.21145816,663.35318139,-4720.00314214,-4265543.10197698,-854908.77516613,5299502.53412616,-5966.31839867,509.90197950,-4720.00314214
